Concentration,Time_min,RFU_Interpolated,Concentration [ug/mL]
0.3125 ug/mL,15.42,9333.98,0.3125
0.3125 ug/mL,15.45,9333.98,0.3125
0.3125 ug/mL,15.479999999999999,9333.98,0.3125
0.3125 ug/mL,15.51,9333.98,0.3125
0.3125 ug/mL,15.54,9333.98,0.3125
0.3125 ug/mL,15.57,9333.98,0.3125
0.3125 ug/mL,15.6,9333.98,0.3125
0.3125 ug/mL,15.629999999999999,9333.98,0.3125
0.3125 ug/mL,15.66,9333.98,0.3125
0.3125 ug/mL,15.69,9333.98,0.3125
0.3125 ug/mL,15.719999999999999,9333.98,0.3125
0.3125 ug/mL,15.75,9333.98,0.3125
0.3125 ug/mL,15.78,9333.98,0.3125
0.3125 ug/mL,15.809999999999999,9333.98,0.3125
0.3125 ug/mL,15.84,9333.98,0.3125
0.3125 ug/mL,15.87,9333.98,0.3125
0.3125 ug/mL,15.899999999999999,9333.98,0.3125
0.3125 ug/mL,15.93,9333.98,0.3125
0.3125 ug/mL,15.959999999999999,9333.98,0.3125
0.3125 ug/mL,15.99,9333.98,0.3125
0.3125 ug/mL,16.02,9333.98,0.3125
0.3125 ug/mL,16.05,9333.98,0.3125
0.3125 ug/mL,16.08,9333.98,0.3125
0.3125 ug/mL,16.11,9333.98,0.3125
0.3125 ug/mL,16.14,9333.98,0.3125
0.3125 ug/mL,16.169999999999998,9333.98,0.3125
0.3125 ug/mL,16.2,9333.98,0.3125
0.3125 ug/mL,16.23,9333.98,0.3125
0.3125 ug/mL,16.259999999999998,9333.98,0.3125
0.3125 ug/mL,16.29,9333.98,0.3125
0.3125 ug/mL,16.32,9333.98,0.3125
0.3125 ug/mL,16.349999999999998,9333.98,0.3125
0.3125 ug/mL,16.38,9333.98,0.3125
0.3125 ug/mL,16.41,9333.98,0.3125
0.3125 ug/mL,16.439999999999998,9333.98,0.3125
0.3125 ug/mL,16.47,9333.98,0.3125
0.3125 ug/mL,16.5,9333.98,0.3125
0.3125 ug/mL,16.53,9333.98,0.3125
0.3125 ug/mL,16.56,9333.98,0.3125
0.3125 ug/mL,16.59,9333.98,0.3125
0.3125 ug/mL,16.62,9333.98,0.3125
0.3125 ug/mL,16.65,9333.98,0.3125
0.3125 ug/mL,16.68,9333.98,0.3125
0.3125 ug/mL,16.71,9333.98,0.3125
0.3125 ug/mL,16.74,9333.98,0.3125
0.3125 ug/mL,16.77,9333.98,0.3125
0.3125 ug/mL,16.8,9333.98,0.3125
0.3125 ug/mL,16.83,9333.98,0.3125
0.3125 ug/mL,16.86,9333.98,0.3125
0.3125 ug/mL,16.89,9333.98,0.3125
0.3125 ug/mL,16.919999999999998,9333.98,0.3125
0.3125 ug/mL,16.95,9333.98,0.3125
0.3125 ug/mL,16.98,9333.98,0.3125
0.3125 ug/mL,17.009999999999998,9333.98,0.3125
0.3125 ug/mL,17.04,9333.98,0.3125
0.3125 ug/mL,17.07,9333.98,0.3125
0.3125 ug/mL,17.099999999999998,9333.98,0.3125
0.3125 ug/mL,17.13,9333.98,0.3125
0.3125 ug/mL,17.16,9333.98,0.3125
0.3125 ug/mL,17.189999999999998,9333.98,0.3125
0.3125 ug/mL,17.22,9333.98,0.3125
0.3125 ug/mL,17.25,9333.98,0.3125
0.3125 ug/mL,17.28,9333.98,0.3125
0.3125 ug/mL,17.31,9333.98,0.3125
0.3125 ug/mL,17.34,9333.98,0.3125
0.3125 ug/mL,17.37,9333.98,0.3125
0.3125 ug/mL,17.4,9333.98,0.3125
0.3125 ug/mL,17.43,9333.98,0.3125
0.3125 ug/mL,17.46,9333.98,0.3125
0.3125 ug/mL,17.49,9333.98,0.3125
0.3125 ug/mL,17.52,9333.98,0.3125
0.3125 ug/mL,17.55,9333.98,0.3125
0.3125 ug/mL,17.58,9333.98,0.3125
0.3125 ug/mL,17.61,9333.98,0.3125
0.3125 ug/mL,17.64,9333.98,0.3125
0.3125 ug/mL,17.669999999999998,9333.98,0.3125
0.3125 ug/mL,17.7,9333.98,0.3125
0.3125 ug/mL,17.73,9333.98,0.3125
0.3125 ug/mL,17.759999999999998,9333.98,0.3125
0.3125 ug/mL,17.79,9333.98,0.3125
0.3125 ug/mL,17.82,9333.98,0.3125
0.3125 ug/mL,17.849999999999998,9333.98,0.3125
0.3125 ug/mL,17.88,9333.98,0.3125
0.3125 ug/mL,17.91,9333.98,0.3125
0.3125 ug/mL,17.939999999999998,9333.98,0.3125
0.3125 ug/mL,17.97,9333.98,0.3125
0.3125 ug/mL,18.0,9333.98,0.3125
0.3125 ug/mL,18.029999999999998,9333.98,0.3125
0.3125 ug/mL,18.06,9333.98,0.3125
0.3125 ug/mL,18.09,9333.98,0.3125
0.3125 ug/mL,18.12,9333.98,0.3125
0.3125 ug/mL,18.15,9333.98,0.3125
0.3125 ug/mL,18.18,9333.98,0.3125
0.3125 ug/mL,18.21,9333.98,0.3125
0.3125 ug/mL,18.24,9333.98,0.3125
0.3125 ug/mL,18.27,9333.98,0.3125
0.3125 ug/mL,18.3,9333.98,0.3125
0.3125 ug/mL,18.33,9333.98,0.3125
0.3125 ug/mL,18.36,9333.98,0.3125
0.3125 ug/mL,18.39,9333.98,0.3125
0.3125 ug/mL,18.419999999999998,9333.98,0.3125
0.3125 ug/mL,18.45,9333.98,0.3125
0.3125 ug/mL,18.48,9333.98,0.3125
0.3125 ug/mL,18.509999999999998,9333.98,0.3125
0.3125 ug/mL,18.54,9333.98,0.3125
0.3125 ug/mL,18.57,9333.98,0.3125
0.3125 ug/mL,18.599999999999998,9333.98,0.3125
0.3125 ug/mL,18.63,9333.98,0.3125
0.3125 ug/mL,18.66,9333.98,0.3125
0.3125 ug/mL,18.689999999999998,9333.98,0.3125
0.3125 ug/mL,18.72,9333.98,0.3125
0.3125 ug/mL,18.75,9333.98,0.3125
0.3125 ug/mL,18.779999999999998,9333.98,0.3125
0.3125 ug/mL,18.81,9333.98,0.3125
0.3125 ug/mL,18.84,9333.98,0.3125
0.3125 ug/mL,18.87,9333.98,0.3125
0.3125 ug/mL,18.9,9333.98,0.3125
0.3125 ug/mL,18.93,9333.98,0.3125
0.3125 ug/mL,18.96,9333.98,0.3125
0.3125 ug/mL,18.99,9333.98,0.3125
0.3125 ug/mL,19.02,9333.98,0.3125
0.3125 ug/mL,19.05,9333.98,0.3125
0.3125 ug/mL,19.08,9333.98,0.3125
0.3125 ug/mL,19.11,9333.98,0.3125
0.3125 ug/mL,19.14,9333.98,0.3125
0.3125 ug/mL,19.169999999999998,9333.98,0.3125
0.3125 ug/mL,19.2,9333.98,0.3125
0.3125 ug/mL,19.23,9333.98,0.3125
0.3125 ug/mL,19.259999999999998,9333.98,0.3125
0.3125 ug/mL,19.29,9333.98,0.3125
0.3125 ug/mL,19.32,9333.98,0.3125
0.3125 ug/mL,19.349999999999998,9333.98,0.3125
0.3125 ug/mL,19.38,9333.98,0.3125
0.3125 ug/mL,19.41,9333.98,0.3125
0.3125 ug/mL,19.439999999999998,9333.98,0.3125
0.3125 ug/mL,19.47,9333.98,0.3125
0.3125 ug/mL,19.5,9333.98,0.3125
0.3125 ug/mL,19.529999999999998,9333.98,0.3125
0.3125 ug/mL,19.56,9333.98,0.3125
0.3125 ug/mL,19.59,9333.98,0.3125
0.3125 ug/mL,19.62,9333.98,0.3125
0.3125 ug/mL,19.65,9333.98,0.3125
0.3125 ug/mL,19.68,9333.98,0.3125
0.3125 ug/mL,19.71,9333.98,0.3125
0.3125 ug/mL,19.74,9333.98,0.3125
0.3125 ug/mL,19.77,9333.98,0.3125
0.3125 ug/mL,19.8,9333.98,0.3125
0.3125 ug/mL,19.83,9333.98,0.3125
0.3125 ug/mL,19.86,9333.98,0.3125
0.3125 ug/mL,19.89,9333.98,0.3125
0.3125 ug/mL,19.919999999999998,9333.98,0.3125
0.3125 ug/mL,19.95,9333.98,0.3125
0.3125 ug/mL,19.98,9333.98,0.3125
0.3125 ug/mL,20.009999999999998,9333.98,0.3125
0.3125 ug/mL,20.04,9333.98,0.3125
0.3125 ug/mL,20.07,9333.98,0.3125
0.3125 ug/mL,20.099999999999998,9333.98,0.3125
0.3125 ug/mL,20.13,9333.98,0.3125
0.3125 ug/mL,20.16,9333.98,0.3125
0.3125 ug/mL,20.189999999999998,9333.98,0.3125
0.3125 ug/mL,20.22,9333.98,0.3125
0.3125 ug/mL,20.25,9333.98,0.3125
0.3125 ug/mL,20.279999999999998,9333.98,0.3125
0.3125 ug/mL,20.31,9333.98,0.3125
0.3125 ug/mL,20.34,9333.98,0.3125
0.3125 ug/mL,20.37,9333.98,0.3125
0.3125 ug/mL,20.4,9333.98,0.3125
0.3125 ug/mL,20.43,9333.98,0.3125
0.3125 ug/mL,20.46,9333.98,0.3125
0.3125 ug/mL,20.49,9333.98,0.3125
0.3125 ug/mL,20.52,9333.98,0.3125
0.3125 ug/mL,20.55,9333.98,0.3125
0.3125 ug/mL,20.58,9333.98,0.3125
0.3125 ug/mL,20.61,9333.98,0.3125
0.3125 ug/mL,20.64,9333.98,0.3125
0.3125 ug/mL,20.669999999999998,9333.98,0.3125
0.3125 ug/mL,20.7,9333.98,0.3125
0.3125 ug/mL,20.73,9333.98,0.3125
0.3125 ug/mL,20.759999999999998,9333.98,0.3125
0.3125 ug/mL,20.79,9333.98,0.3125
0.3125 ug/mL,20.82,9333.98,0.3125
0.3125 ug/mL,20.849999999999998,9333.98,0.3125
0.3125 ug/mL,20.88,9333.98,0.3125
0.3125 ug/mL,20.91,9333.98,0.3125
0.3125 ug/mL,20.939999999999998,9333.98,0.3125
0.3125 ug/mL,20.97,9333.98,0.3125
0.3125 ug/mL,21.0,9333.98,0.3125
0.3125 ug/mL,21.029999999999998,9333.98,0.3125
0.3125 ug/mL,21.06,9333.98,0.3125
0.3125 ug/mL,21.09,9333.98,0.3125
0.3125 ug/mL,21.119999999999997,9333.98,0.3125
0.3125 ug/mL,21.15,9333.98,0.3125
0.3125 ug/mL,21.18,9333.98,0.3125
0.3125 ug/mL,21.21,9333.98,0.3125
0.3125 ug/mL,21.24,9333.98,0.3125
0.3125 ug/mL,21.27,9333.98,0.3125
0.3125 ug/mL,21.3,9333.98,0.3125
0.3125 ug/mL,21.33,9333.98,0.3125
0.3125 ug/mL,21.36,9333.98,0.3125
0.3125 ug/mL,21.39,9333.98,0.3125
0.3125 ug/mL,21.419999999999998,9333.98,0.3125
0.3125 ug/mL,21.45,9333.98,0.3125
0.3125 ug/mL,21.48,9333.98,0.3125
0.3125 ug/mL,21.509999999999998,9333.98,0.3125
0.3125 ug/mL,21.54,9333.98,0.3125
0.3125 ug/mL,21.57,9333.98,0.3125
0.3125 ug/mL,21.599999999999998,9333.98,0.3125
0.3125 ug/mL,21.63,9333.98,0.3125
0.3125 ug/mL,21.66,9333.98,0.3125
0.3125 ug/mL,21.689999999999998,9333.98,0.3125
0.3125 ug/mL,21.72,9333.98,0.3125
0.3125 ug/mL,21.75,9333.98,0.3125
0.3125 ug/mL,21.779999999999998,9333.98,0.3125
0.3125 ug/mL,21.81,9333.98,0.3125
0.3125 ug/mL,21.84,9333.98,0.3125
0.3125 ug/mL,21.869999999999997,9333.98,0.3125
0.3125 ug/mL,21.9,9333.98,0.3125
0.3125 ug/mL,21.93,9333.98,0.3125
0.3125 ug/mL,21.96,9333.98,0.3125
0.3125 ug/mL,21.99,9333.98,0.3125
0.3125 ug/mL,22.02,9333.98,0.3125
0.3125 ug/mL,22.05,9333.98,0.3125
0.3125 ug/mL,22.08,9333.98,0.3125
0.3125 ug/mL,22.11,9333.98,0.3125
0.3125 ug/mL,22.14,9333.98,0.3125
0.3125 ug/mL,22.169999999999998,9333.98,0.3125
0.3125 ug/mL,22.2,9333.98,0.3125
0.3125 ug/mL,22.23,9333.98,0.3125
0.3125 ug/mL,22.259999999999998,9333.98,0.3125
0.3125 ug/mL,22.29,9333.98,0.3125
0.3125 ug/mL,22.32,9333.98,0.3125
0.3125 ug/mL,22.349999999999998,9333.98,0.3125
0.3125 ug/mL,22.38,9333.98,0.3125
0.3125 ug/mL,22.41,9333.98,0.3125
0.3125 ug/mL,22.439999999999998,9333.98,0.3125
0.3125 ug/mL,22.47,9333.98,0.3125
0.3125 ug/mL,22.5,9333.98,0.3125
0.3125 ug/mL,22.529999999999998,9333.98,0.3125
0.3125 ug/mL,22.56,9333.98,0.3125
0.3125 ug/mL,22.59,9333.98,0.3125
0.3125 ug/mL,22.619999999999997,9333.98,0.3125
0.3125 ug/mL,22.65,9333.98,0.3125
0.3125 ug/mL,22.68,9333.98,0.3125
0.3125 ug/mL,22.71,9333.98,0.3125
0.3125 ug/mL,22.74,9333.98,0.3125
0.3125 ug/mL,22.77,9333.98,0.3125
0.3125 ug/mL,22.8,9333.98,0.3125
0.3125 ug/mL,22.83,9333.98,0.3125
0.3125 ug/mL,22.86,9333.98,0.3125
0.3125 ug/mL,22.89,9333.98,0.3125
0.3125 ug/mL,22.919999999999998,9333.98,0.3125
0.3125 ug/mL,22.95,9333.98,0.3125
0.3125 ug/mL,22.98,9333.98,0.3125
0.3125 ug/mL,23.009999999999998,9333.98,0.3125
0.3125 ug/mL,23.04,9333.98,0.3125
0.3125 ug/mL,23.07,9333.98,0.3125
0.3125 ug/mL,23.099999999999998,9333.98,0.3125
0.3125 ug/mL,23.13,9333.98,0.3125
0.3125 ug/mL,23.16,9333.98,0.3125
0.3125 ug/mL,23.189999999999998,9333.98,0.3125
0.3125 ug/mL,23.22,9333.98,0.3125
0.3125 ug/mL,23.25,9333.98,0.3125
0.3125 ug/mL,23.279999999999998,9333.98,0.3125
0.3125 ug/mL,23.31,9333.98,0.3125
0.3125 ug/mL,23.34,9333.98,0.3125
0.3125 ug/mL,23.369999999999997,9333.98,0.3125
0.3125 ug/mL,23.4,9333.98,0.3125
0.3125 ug/mL,23.43,9333.98,0.3125
0.3125 ug/mL,23.46,9333.98,0.3125
0.3125 ug/mL,23.49,9333.98,0.3125
0.3125 ug/mL,23.52,9333.98,0.3125
0.3125 ug/mL,23.55,9333.98,0.3125
0.3125 ug/mL,23.58,9333.98,0.3125
0.3125 ug/mL,23.61,9333.98,0.3125
0.3125 ug/mL,23.64,9333.98,0.3125
0.3125 ug/mL,23.669999999999998,9333.98,0.3125
0.3125 ug/mL,23.7,9333.98,0.3125
0.3125 ug/mL,23.73,9333.98,0.3125
0.3125 ug/mL,23.759999999999998,9333.98,0.3125
0.3125 ug/mL,23.79,9333.98,0.3125
0.3125 ug/mL,23.82,9333.98,0.3125
0.3125 ug/mL,23.849999999999998,9333.98,0.3125
0.3125 ug/mL,23.88,9333.98,0.3125
0.3125 ug/mL,23.91,9333.98,0.3125
0.3125 ug/mL,23.939999999999998,9333.98,0.3125
0.3125 ug/mL,23.97,9333.98,0.3125
0.3125 ug/mL,24.0,9333.98,0.3125
0.3125 ug/mL,24.029999999999998,9333.98,0.3125
0.3125 ug/mL,24.06,9333.98,0.3125
0.3125 ug/mL,24.09,9333.98,0.3125
0.3125 ug/mL,24.119999999999997,9333.98,0.3125
0.3125 ug/mL,24.15,9333.98,0.3125
0.3125 ug/mL,24.18,9333.98,0.3125
0.3125 ug/mL,24.21,9333.98,0.3125
0.3125 ug/mL,24.24,9333.98,0.3125
0.3125 ug/mL,24.27,9333.98,0.3125
0.3125 ug/mL,24.3,9333.98,0.3125
0.3125 ug/mL,24.33,9333.98,0.3125
0.3125 ug/mL,24.36,9333.98,0.3125
0.3125 ug/mL,24.39,9333.98,0.3125
0.3125 ug/mL,24.419999999999998,9333.98,0.3125
0.3125 ug/mL,24.45,9333.98,0.3125
0.3125 ug/mL,24.48,9333.98,0.3125
0.3125 ug/mL,24.509999999999998,9333.98,0.3125
0.3125 ug/mL,24.54,9333.98,0.3125
0.3125 ug/mL,24.57,9333.98,0.3125
0.3125 ug/mL,24.599999999999998,9333.98,0.3125
0.3125 ug/mL,24.63,9333.98,0.3125
0.3125 ug/mL,24.66,9333.98,0.3125
0.3125 ug/mL,24.689999999999998,9333.98,0.3125
0.3125 ug/mL,24.72,9333.98,0.3125
0.3125 ug/mL,24.75,9333.98,0.3125
0.3125 ug/mL,24.779999999999998,9333.98,0.3125
0.3125 ug/mL,24.81,9333.98,0.3125
0.3125 ug/mL,24.84,9333.98,0.3125
0.3125 ug/mL,24.869999999999997,9333.98,0.3125
0.3125 ug/mL,24.9,9333.98,0.3125
0.3125 ug/mL,24.93,9333.98,0.3125
0.3125 ug/mL,24.96,9333.98,0.3125
0.3125 ug/mL,24.99,9333.98,0.3125
0.3125 ug/mL,25.02,9333.98,0.3125
0.3125 ug/mL,25.05,9333.98,0.3125
0.3125 ug/mL,25.08,9333.98,0.3125
0.3125 ug/mL,25.11,9333.98,0.3125
0.3125 ug/mL,25.14,9333.98,0.3125
0.3125 ug/mL,25.169999999999998,9333.98,0.3125
0.3125 ug/mL,25.2,9333.98,0.3125
0.3125 ug/mL,25.23,9333.98,0.3125
0.3125 ug/mL,25.259999999999998,9333.98,0.3125
0.3125 ug/mL,25.29,9333.98,0.3125
0.3125 ug/mL,25.32,9333.98,0.3125
0.3125 ug/mL,25.349999999999998,9333.98,0.3125
0.3125 ug/mL,25.38,9333.98,0.3125
0.3125 ug/mL,25.41,9333.98,0.3125
0.3125 ug/mL,25.439999999999998,9333.98,0.3125
0.3125 ug/mL,25.47,9333.98,0.3125
0.3125 ug/mL,25.5,9333.98,0.3125
0.3125 ug/mL,25.529999999999998,9333.98,0.3125
0.3125 ug/mL,25.56,9333.98,0.3125
0.3125 ug/mL,25.59,9333.98,0.3125
0.3125 ug/mL,25.619999999999997,9333.98,0.3125
0.3125 ug/mL,25.65,9333.98,0.3125
0.3125 ug/mL,25.68,9333.98,0.3125
0.3125 ug/mL,25.709999999999997,9333.98,0.3125
0.3125 ug/mL,25.74,9333.98,0.3125
0.3125 ug/mL,25.77,9333.98,0.3125
0.3125 ug/mL,25.8,9333.98,0.3125
0.3125 ug/mL,25.83,9333.98,0.3125
0.3125 ug/mL,25.86,9333.98,0.3125
0.3125 ug/mL,25.89,9333.98,0.3125
0.3125 ug/mL,25.919999999999998,9333.98,0.3125
0.3125 ug/mL,25.95,9333.98,0.3125
0.3125 ug/mL,25.98,9333.98,0.3125
0.3125 ug/mL,26.009999999999998,9333.98,0.3125
0.3125 ug/mL,26.04,9333.98,0.3125
0.3125 ug/mL,26.07,9333.98,0.3125
0.3125 ug/mL,26.099999999999998,9333.98,0.3125
0.3125 ug/mL,26.13,9333.98,0.3125
0.3125 ug/mL,26.16,9333.98,0.3125
0.3125 ug/mL,26.189999999999998,9333.98,0.3125
0.3125 ug/mL,26.22,9333.98,0.3125
0.3125 ug/mL,26.25,9333.98,0.3125
0.3125 ug/mL,26.279999999999998,9333.98,0.3125
0.3125 ug/mL,26.31,9333.98,0.3125
0.3125 ug/mL,26.34,9333.98,0.3125
0.3125 ug/mL,26.369999999999997,9333.98,0.3125
0.3125 ug/mL,26.4,9333.98,0.3125
0.3125 ug/mL,26.43,9333.98,0.3125
0.3125 ug/mL,26.459999999999997,9333.98,0.3125
0.3125 ug/mL,26.49,9333.98,0.3125
0.3125 ug/mL,26.52,9333.98,0.3125
0.3125 ug/mL,26.55,9333.98,0.3125
0.3125 ug/mL,26.58,9333.98,0.3125
0.3125 ug/mL,26.61,9333.98,0.3125
0.3125 ug/mL,26.64,9333.98,0.3125
0.3125 ug/mL,26.669999999999998,9333.98,0.3125
0.3125 ug/mL,26.7,9333.98,0.3125
0.3125 ug/mL,26.73,9333.98,0.3125
0.3125 ug/mL,26.759999999999998,9333.98,0.3125
0.3125 ug/mL,26.79,9333.98,0.3125
0.3125 ug/mL,26.82,9333.98,0.3125
0.3125 ug/mL,26.849999999999998,9333.98,0.3125
0.3125 ug/mL,26.88,9333.98,0.3125
0.3125 ug/mL,26.91,9333.98,0.3125
0.3125 ug/mL,26.939999999999998,9333.98,0.3125
0.3125 ug/mL,26.97,9333.98,0.3125
0.3125 ug/mL,27.0,9333.98,0.3125
0.3125 ug/mL,27.029999999999998,9333.98,0.3125
0.3125 ug/mL,27.06,9333.98,0.3125
0.3125 ug/mL,27.09,9333.98,0.3125
0.3125 ug/mL,27.119999999999997,9333.98,0.3125
0.3125 ug/mL,27.15,9333.98,0.3125
0.3125 ug/mL,27.18,9333.98,0.3125
0.3125 ug/mL,27.209999999999997,9333.98,0.3125
0.3125 ug/mL,27.24,9333.98,0.3125
0.3125 ug/mL,27.27,9333.98,0.3125
0.3125 ug/mL,27.3,9333.98,0.3125
0.3125 ug/mL,27.33,9333.98,0.3125
0.3125 ug/mL,27.36,9333.98,0.3125
0.3125 ug/mL,27.39,9333.98,0.3125
0.3125 ug/mL,27.419999999999998,9333.98,0.3125
0.3125 ug/mL,27.45,9333.98,0.3125
0.3125 ug/mL,27.48,9333.98,0.3125
0.3125 ug/mL,27.509999999999998,9333.98,0.3125
0.3125 ug/mL,27.54,9333.98,0.3125
0.3125 ug/mL,27.57,9333.98,0.3125
0.3125 ug/mL,27.599999999999998,9333.98,0.3125
0.3125 ug/mL,27.63,9333.98,0.3125
0.3125 ug/mL,27.66,9333.98,0.3125
0.3125 ug/mL,27.689999999999998,9333.98,0.3125
0.3125 ug/mL,27.72,9333.98,0.3125
0.3125 ug/mL,27.75,9333.98,0.3125
0.3125 ug/mL,27.779999999999998,9333.98,0.3125
0.3125 ug/mL,27.81,9333.98,0.3125
0.3125 ug/mL,27.84,9333.98,0.3125
0.3125 ug/mL,27.869999999999997,9333.98,0.3125
0.3125 ug/mL,27.9,9333.98,0.3125
0.3125 ug/mL,27.93,9333.98,0.3125
0.3125 ug/mL,27.959999999999997,9333.98,0.3125
0.3125 ug/mL,27.99,9333.98,0.3125
0.3125 ug/mL,28.02,9333.98,0.3125
0.3125 ug/mL,28.05,9333.98,0.3125
0.3125 ug/mL,28.08,9333.98,0.3125
0.3125 ug/mL,28.11,9333.98,0.3125
0.3125 ug/mL,28.14,9333.98,0.3125
0.3125 ug/mL,28.169999999999998,9333.98,0.3125
0.3125 ug/mL,28.2,9333.98,0.3125
0.3125 ug/mL,28.23,9333.98,0.3125
0.3125 ug/mL,28.259999999999998,9333.98,0.3125
0.3125 ug/mL,28.29,9333.98,0.3125
0.3125 ug/mL,28.32,9333.98,0.3125
0.3125 ug/mL,28.349999999999998,9333.98,0.3125
0.3125 ug/mL,28.38,9333.98,0.3125
0.3125 ug/mL,28.41,9333.98,0.3125
0.3125 ug/mL,28.439999999999998,9333.98,0.3125
0.3125 ug/mL,28.47,9333.98,0.3125
0.3125 ug/mL,28.5,9333.98,0.3125
0.3125 ug/mL,28.529999999999998,9333.98,0.3125
0.3125 ug/mL,28.56,9333.98,0.3125
0.3125 ug/mL,28.59,9333.98,0.3125
0.3125 ug/mL,28.619999999999997,9333.98,0.3125
0.3125 ug/mL,28.65,9333.98,0.3125
0.3125 ug/mL,28.68,9333.98,0.3125
0.3125 ug/mL,28.709999999999997,9333.98,0.3125
0.3125 ug/mL,28.74,9333.98,0.3125
0.3125 ug/mL,28.77,9333.98,0.3125
0.3125 ug/mL,28.799999999999997,9333.98,0.3125
0.3125 ug/mL,28.83,9333.98,0.3125
0.3125 ug/mL,28.86,9333.98,0.3125
0.3125 ug/mL,28.89,9333.98,0.3125
0.3125 ug/mL,28.919999999999998,9333.98,0.3125
0.3125 ug/mL,28.95,9333.98,0.3125
0.3125 ug/mL,28.98,9333.98,0.3125
0.3125 ug/mL,29.009999999999998,9333.98,0.3125
0.3125 ug/mL,29.04,9333.98,0.3125
0.3125 ug/mL,29.07,9333.98,0.3125
0.3125 ug/mL,29.099999999999998,9333.98,0.3125
0.3125 ug/mL,29.13,9333.98,0.3125
0.3125 ug/mL,29.16,9333.98,0.3125
0.3125 ug/mL,29.189999999999998,9333.98,0.3125
0.3125 ug/mL,29.22,9333.98,0.3125
0.3125 ug/mL,29.25,9333.98,0.3125
0.3125 ug/mL,29.279999999999998,9333.98,0.3125
0.3125 ug/mL,29.31,9333.98,0.3125
0.3125 ug/mL,29.34,9333.98,0.3125
0.3125 ug/mL,29.369999999999997,9333.98,0.3125
0.3125 ug/mL,29.4,9333.98,0.3125
0.3125 ug/mL,29.43,9333.98,0.3125
0.3125 ug/mL,29.459999999999997,9333.98,0.3125
0.3125 ug/mL,29.49,9333.98,0.3125
0.3125 ug/mL,29.52,9333.98,0.3125
0.3125 ug/mL,29.549999999999997,9333.98,0.3125
0.3125 ug/mL,29.58,9333.98,0.3125
0.3125 ug/mL,29.61,9333.98,0.3125
0.3125 ug/mL,29.64,9333.98,0.3125
0.3125 ug/mL,29.669999999999998,9333.98,0.3125
0.3125 ug/mL,29.7,9333.98,0.3125
0.3125 ug/mL,29.73,9333.98,0.3125
0.3125 ug/mL,29.759999999999998,9333.98,0.3125
0.3125 ug/mL,29.79,9333.98,0.3125
0.3125 ug/mL,29.82,9333.98,0.3125
0.3125 ug/mL,29.849999999999998,9333.98,0.3125
0.3125 ug/mL,29.88,9333.98,0.3125
0.3125 ug/mL,29.91,9333.98,0.3125
0.3125 ug/mL,29.939999999999998,9333.98,0.3125
0.3125 ug/mL,29.97,9333.98,0.3125
0.3125 ug/mL,30.0,9333.98,0.3125
0.625 ug/mL,0.0,3683.647619047619,0.625
0.625 ug/mL,0.03,3731.442804761905,0.625
0.625 ug/mL,0.06,3779.2379904761906,0.625
0.625 ug/mL,0.09,3827.0331761904763,0.625
0.625 ug/mL,0.12,3874.828361904762,0.625
0.625 ug/mL,0.15,3922.6235476190477,0.625
0.625 ug/mL,0.18,3970.4187333333334,0.625
0.625 ug/mL,0.21,4018.213919047619,0.625
0.625 ug/mL,0.24,4066.009104761905,0.625
0.625 ug/mL,0.27,4113.8042904761905,0.625
0.625 ug/mL,0.3,4161.599476190477,0.625
0.625 ug/mL,0.32999999999999996,4209.394661904762,0.625
0.625 ug/mL,0.36,4257.189847619048,0.625
0.625 ug/mL,0.39,4304.985033333333,0.625
0.625 ug/mL,0.42,4352.7802190476195,0.625
0.625 ug/mL,0.44999999999999996,4400.575404761905,0.625
0.625 ug/mL,0.48,4448.370590476191,0.625
0.625 ug/mL,0.51,4496.165776190476,0.625
0.625 ug/mL,0.54,4543.960961904762,0.625
0.625 ug/mL,0.57,4591.756147619048,0.625
0.625 ug/mL,0.6,4639.551333333334,0.625
0.625 ug/mL,0.63,4687.346519047619,0.625
0.625 ug/mL,0.6599999999999999,4735.141704761905,0.625
0.625 ug/mL,0.69,4782.9368904761905,0.625
0.625 ug/mL,0.72,4830.732076190477,0.625
0.625 ug/mL,0.75,4878.527261904763,0.625
0.625 ug/mL,0.78,4926.322447619048,0.625
0.625 ug/mL,0.8099999999999999,4974.117633333333,0.625
0.625 ug/mL,0.84,5021.912819047619,0.625
0.625 ug/mL,0.87,5069.708004761906,0.625
0.625 ug/mL,0.8999999999999999,5117.503190476191,0.625
0.625 ug/mL,0.9299999999999999,5165.298376190476,0.625
0.625 ug/mL,0.96,5213.093561904762,0.625
0.625 ug/mL,0.99,5260.888747619048,0.625
0.625 ug/mL,1.02,5308.683933333334,0.625
0.625 ug/mL,1.05,5356.47911904762,0.625
0.625 ug/mL,1.08,5404.274304761905,0.625
0.625 ug/mL,1.1099999999999999,5452.069490476191,0.625
0.625 ug/mL,1.14,5499.8646761904765,0.625
0.625 ug/mL,1.17,5547.659861904763,0.625
0.625 ug/mL,1.2,5595.455047619048,0.625
0.625 ug/mL,1.23,5643.250233333334,0.625
0.625 ug/mL,1.26,5691.045419047619,0.625
0.625 ug/mL,1.29,5738.8406047619055,0.625
0.625 ug/mL,1.3199999999999998,5786.635790476191,0.625
0.625 ug/mL,1.3499999999999999,5834.430976190477,0.625
0.625 ug/mL,1.38,5882.226161904762,0.625
0.625 ug/mL,1.41,5930.021347619048,0.625
